storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,9.4,9.9,horns,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,9.9,10.2,over,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,10.2,10.3,a,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,10.3,10.9,bullfighting,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,10.9,11.3,Bill,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,11.7,12.3,Spaniards,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,12.3,12.4,took,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,12.4,12.5,to,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,12.5,12.6,the,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,12.6,12.9,streets,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,12.9,13.1,of,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,13.1,13.7,Zaragoza,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,13.7,14.3,Tuesday,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,14.3,14.9,protesting,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,14.9,15.3,against,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,15.3,15.3,a,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,15.3,15.8,government,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,15.8,16.1,ruling,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,16.1,16.2,to,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,16.2,16.8,protect,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,16.8,16.9,what,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,16.9,17.0,it,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,17.0,17.6,called,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,17.7,17.7,a,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,17.7,18.4,traditional,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,18.4,18.5,and,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,18.5,19.0,cultural,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,19.0,19.4,past,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,19.4,19.8,time,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,20.4,20.7,David,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,20.7,21.0,tweets,1
NGsXBt_x844,0,"Our first leads out of Spain where citizens are locking horns over a bullfighting Bill Spaniards took to the streets of Zaragoza Tuesday protesting against a government ruling to protect what it called a traditional and cultural past time David tweets his support for the bill saying for me, I've always liked bullfighting art tradition Spain many online disagreed arguing that bullfighting is torture and not Spanish culture lawmakers also shot down a proposal to prevent bullfighting from being aired from 6 to 10 p.m. When children could be watching Patricia tweets bullfighting is a bad example for the kids, you're teaching them to not respect the lives of animals. Next visually impaired Arabic speakers are asking Apple Corporation for help as many a regretting their decision to update their iPhones to latest software. Well leads bashira blind iPhone owner uploaded a video with interviews from users.",0.8722600936889648,21.0,21.2,his,1
