storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,21.0,21.2,just,2
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,21.2,21.3,don't,2
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,21.3,21.8,understand,2
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,21.8,22.0,why,2
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,22.0,22.2,you,2
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,22.2,22.4,won't,2
bGYdMPhyYdc,0, I just don't understand why you won't speak.,0.8987181782722473,22.4,23.0,speak.,2
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,26.1,26.2,Because,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,26.2,26.4,it's,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,26.4,26.7,like,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,26.7,27.1,that,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,27.3,27.4,and,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,27.4,27.6,that's,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,27.6,27.7,the,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,27.7,27.9,way,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,27.9,28.1,it,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,28.1,28.4,is.,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,29.0,29.1,What,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,29.1,29.4,about,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,29.4,29.5,the,3
bGYdMPhyYdc,0, Because it's like that and that's the way it is. What about the mask?,0.9002966880798341,29.5,30.3,mask?,3
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,33.9,33.9,That,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,33.9,34.1,was,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,34.1,34.1,a,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,34.1,34.3,good,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,34.3,34.8,movie.,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,35.1,35.3,He's,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,35.3,35.5,too,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,35.5,35.8,ugly,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,35.8,35.9,to,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,35.9,36.1,look,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,36.1,36.6,upon,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,38.6,38.9,no,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,38.9,39.1,you,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,39.1,39.3,get,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,39.3,39.4,you,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,39.4,39.6,gotta,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,39.6,39.7,do,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,39.7,39.9,better,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,39.9,40.1,than,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,40.1,40.3,that.,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,40.3,40.4,You're,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,40.4,40.6,too,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,40.6,40.9,ugly,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,40.9,41.0,to,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.0,41.2,look,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.2,41.4,upon.,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.4,41.5,Like,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.5,41.5,I,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.5,41.7,"said,",4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.7,41.9,it's,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,41.9,42.1,not,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,42.1,42.3,true.,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,42.3,42.4,You,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,42.4,42.5,could,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,42.5,42.7,have,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,42.7,42.9,to,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,42.9,43.1,shake,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,43.1,43.2,it,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,43.2,43.5,thing,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,43.5,43.9,every,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,43.9,44.7,night.,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,49.0,49.3,That's,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,49.3,49.4,to,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,49.4,49.7,cover,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,49.7,49.9,up,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,49.9,50.0,for,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,50.0,50.1,his,4
bGYdMPhyYdc,0," That was a good movie. He's too ugly to look upon no you get you gotta do better than that. You're too ugly to look upon. Like I said, it's not true. You could have to shake it thing every night. That's to cover up for his ugliness.",0.8459877967834473,50.1,50.8,ugliness.,4
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,52.2,52.5,What,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,52.5,53.1,ugliest,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,53.1,53.5,though?,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,53.5,53.6,I,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,53.6,53.9,mean,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,54.2,54.7,ugly?,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,57.8,58.0,Press,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,58.0,58.3,keeps,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,58.3,58.6,talking,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,58.6,59.6,about,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,60.1,60.3,the,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,60.3,60.7,dispute,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,60.7,60.8,with,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,60.8,60.9,your,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,60.9,61.2,record,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,61.2,61.6,company.,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,61.6,61.8,Is,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,61.8,62.0,there,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,62.0,62.0,a,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,62.0,62.4,dispute,5
bGYdMPhyYdc,0, What ugliest though? I mean ugly? Press keeps talking about the dispute with your record company. Is there a dispute there?,0.8877488970756531,62.4,62.8,there?,5
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,67.5,67.6,It,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,67.6,67.9,seems,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,67.9,68.1,that's,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,68.1,68.3,what's,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,68.3,68.5,Driven,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,68.5,68.7,you,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,68.7,68.8,out,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,68.8,68.9,of,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,68.9,69.7,America.,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,69.7,69.9,That's,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,69.9,70.0,what,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,70.2,70.4,that's,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,70.4,70.6,what's,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,70.6,70.8,made,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,70.8,70.9,you,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,70.9,71.1,change,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,71.1,71.3,your,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,71.3,71.6,name,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,71.6,71.7,to,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,71.7,71.9,an,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,71.9,72.6,unpronounceable,6
bGYdMPhyYdc,0, It seems that's what's Driven you out of America. That's what that's what's made you change your name to an unpronounceable symbol.,0.8438153862953186,72.6,73.1,symbol.,6
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,79.6,79.8,He,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,79.8,80.1,changed,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,80.1,80.3,his,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,80.3,80.5,name,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,80.5,80.8,because,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,80.8,80.9,his,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,80.9,81.4,Spirit,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,81.4,81.6,told,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,81.6,81.8,him,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,81.8,82.1,to,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,83.2,83.3,a,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,83.3,84.1,spirit,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,84.6,84.8,is,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,84.8,85.5,spirit,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,86.4,86.6,and,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,86.6,86.7,you,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,86.7,86.9,feel,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,86.9,87.2,free,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,87.2,87.3,or,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,87.3,87.5,now,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,87.5,87.9,that,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,88.1,88.2,you,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,88.2,88.5,can't,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,88.5,88.6,be,7
bGYdMPhyYdc,0, He changed his name because his Spirit told him to a spirit is spirit and you feel free or now that you can't be addressed.,0.7774199843406677,88.6,89.4,addressed.,7
bGYdMPhyYdc,0, a little bit,0.852965235710144,90.8,90.8,a,8
bGYdMPhyYdc,0, a little bit,0.852965235710144,90.8,91.1,little,8
bGYdMPhyYdc,0, a little bit,0.852965235710144,91.1,91.6,bit,8
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,92.7,92.9,There's,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,92.9,93.1,just,9
bGYdMPhyYdc,0," There's just one last thing. I want to ask you. All right, who does your hair?",0.8659234046936035,93.1,93.3,one,9
