storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,5.2,5.5,me,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,5.5,6.1,from,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,6.8,7.0,my,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,7.0,7.5,Memoir,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,7.5,7.8,Battle,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,7.8,8.0,Hymn,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,8.0,8.2,of,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,8.2,8.3,the,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,8.3,8.6,tiger,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,8.6,9.0,mother,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,9.0,9.5,which,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,9.8,10.1,caused,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,10.1,10.1,a,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,10.1,10.3,bit,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,10.3,10.4,of,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,10.4,10.5,a,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,10.5,11.0,fuss,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,11.3,11.6,some,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,11.6,11.8,years,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,11.8,12.3,ago.,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,12.5,12.7,I'm,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,12.7,13.2,focusing,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,13.2,13.5,now,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,13.5,13.8,not,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,13.8,13.9,so,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,13.9,14.1,much,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,14.1,14.3,on,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,14.3,15.0,Early,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,15.5,16.3,Childhood,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,17.0,17.6,"issues,",1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,17.6,18.2,but,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,18.2,18.4,kind,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,18.4,18.6,of,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,18.6,18.9,what,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,18.9,19.2,young,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,19.2,19.6,adults,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,19.6,20.0,need,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,20.0,20.1,to,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,20.1,20.8,succeed,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,20.8,21.0,in,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,21.0,21.1,the,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,21.1,21.6,workplace,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,21.6,21.8,these,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,21.8,22.4,days,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,22.6,23.2,here,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,23.2,23.3,are,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,23.3,23.5,my,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,23.5,24.1,tips,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,28.3,28.6,don't,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,28.6,28.7,be,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,28.7,29.4,afraid,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,29.5,29.6,to,1
gt7q9MLwiuo,0,"I'm Amy Chua. I'm a professor at Yale law school and you might know me from my Memoir Battle Hymn of the tiger mother which caused a bit of a fuss some years ago. I'm focusing now not so much on Early Childhood issues, but kind of what young adults need to succeed in the workplace these days here are my tips don't be afraid to fail. I always tell my daughter's never not do something because you're afraid you might fail go for it. And remember that hard work discipline and perseverance can overcome a lot.",0.9104260206222534,29.6,30.3,fail.,1
